chrom,start,end,build_region_index,peak_k562:ctcf
chr6,55494000,55495000,1662750,False
chr7,91876000,91877000,1811528,True
chr14,87043000,87044000,609934,False
chr1,155980000,155981000,107050,True
chr3,150807000,150808000,1316218,False
chr1,150436000,150437000,102171,False
chr14,87945000,87946000,610510,True
chr13,44017000,44018000,509183,False
chr5,90226000,90227000,1546420,False
chr12,49014000,49015000,421303,True
chr7,114408000,114409000,1829540,False
chr21,40968000,40969000,1170540,False
chr11,108885000,108886000,364054,False
chr7,69984000,69985000,1795534,False
chr4,36801000,36802000,1379286,False
chr9,133263000,133264000,2054753,False
chr7,24246000,24247000,1764212,False
chr6,46781000,46782000,1656362,True
chr2,31610000,31611000,943525,False
chrX,155189000,155190000,2135115,False
chr10,21466000,21467000,201648,False
chr14,50199000,50200000,580771,False
chr3,120194000,120195000,1291524,False
chr5,76718000,76719000,1536340,False
chr12,42430000,42431000,415968,False
chr1,74313000,74314000,62653,False
chr8,128270000,128271000,1959404,False
chr5,31951000,31952000,1505575,False
chr18,47870000,47871000,848933,False
chr4,179598000,179599000,1474379,False
chr13,31345000,31346000,499232,False
chr19,11527000,11528000,882418,False
chr8,80206000,80207000,1922407,False
chr11,35281000,35282000,313705,False
chr5,15403000,15404000,1494404,False
chr6,27223000,27224000,1639186,False
chr14,71501000,71502000,598544,False
chr8,133190000,133191000,1963348,False
chr8,21852000,21853000,1880184,False
chr4,139259000,139260000,1446599,False
chr1,98254000,98255000,81473,False
chr4,120305000,120306000,1434437,False
chr1,101316000,101317000,83957,False
chr3,4803000,4804000,1208377,True
chrX,25116000,25117000,2075086,False
chr3,173989000,173990000,1333890,False
chr10,102452000,102453000,262138,False
chr11,4196000,4197000,290685,False
chr2,69403000,69404000,973120,False
chr16,30753000,30754000,714525,False
chr2,32849000,32850000,944580,False
chr18,41853000,41854000,844735,False
chr18,10023000,10024000,825459,False
chr2,202196000,202197000,1066194,False
chr1,230990000,230991000,169110,False
chr5,132108000,132109000,1576636,False
chr12,74085000,74086000,441465,False
chr7,35408000,35409000,1773636,False
chr3,34730000,34731000,1231500,False
chrX,118744000,118745000,2116732,False
chr10,49076000,49077000,220521,False
chr9,77625000,77626000,2009173,False
chr8,35474000,35475000,1890787,False
chr11,43212000,43213000,318416,False
chr7,114512000,114513000,1829613,False
chr3,80447000,80448000,1267297,False
chr8,55611000,55612000,1904059,False
chr21,39354000,39355000,1169240,False
chr3,167031000,167032000,1328221,False
chr4,89680000,89681000,1414035,False
chr9,78443000,78444000,2009889,False
chr7,3560000,3561000,1748572,False
chr13,103036000,103037000,550850,False
chr21,25198000,25199000,1157455,False
chr11,127694000,127695000,379400,False
chr3,17469000,17470000,1218836,False
chr17,73830000,73831000,809019,False
chr16,1354000,1355000,691833,False
chr16,86104000,86105000,747365,False
chr6,82813000,82814000,1678499,False
chr20,59830000,59831000,1145404,False
chr7,10954000,10955000,1754003,False
chr10,17568000,17569000,198742,False
chr4,84592000,84593000,1410022,False
chr12,33646000,33647000,412191,False
chr5,19004000,19005000,1497194,False
chr17,74432000,74433000,809555,False
chr17,47470000,47471000,786488,False
chr17,34437000,34438000,775706,False
chr11,101828000,101829000,358821,False
chr20,15746000,15747000,1111072,False
chr3,30201000,30202000,1227746,False
chr4,63530000,63531000,1395457,False
chr16,57156000,57157000,725055,False
chr2,216464000,216465000,1077031,False
chr2,180611000,180612000,1050192,False
chr8,77970000,77971000,1920797,False
chr9,122057000,122058000,2044542,False
chr19,53763000,53764000,914360,False
chr3,168444000,168445000,1329218,False
chr11,131520000,131521000,382496,False
chr10,54761000,54762000,224470,False
chr1,2095000,2096000,1304,False
chr6,1130000,1131000,1616731,False
chr1,51835000,51836000,44386,False
chr2,169177000,169178000,1040652,False
chrX,113700000,113701000,2114230,False
chr2,160098000,160099000,1034086,False
chrX,27743000,27744000,2076027,False
chr9,86412000,86413000,2015930,False
chr1,70805000,70806000,60512,False
chr14,69818000,69819000,597133,True
chr9,121481000,121482000,2044012,False
chr16,70637000,70638000,734584,False
chr8,6548000,6549000,1869343,False
chr11,130593000,130594000,381806,False
chr8,105266000,105267000,1941684,False
chr2,24448000,24449000,937105,False
chr2,33006000,33007000,944719,False
chr4,90008000,90009000,1414272,False
chr12,69711000,69712000,438400,False
chr7,6286000,6287000,1750872,False
chr3,103434000,103435000,1279309,False
chr22,50318000,50319000,1204918,True
chr7,111011000,111012000,1826920,False
chr1,118143000,118144000,96546,False
chr8,28198000,28199000,1885471,False
chr9,131419000,131420000,2053057,False
chr10,30292000,30293000,209046,False
chr9,32290000,32291000,1994359,False
chr10,71278000,71279000,236556,False
chr3,43606000,43607000,1238490,False
chrX,87313000,87314000,2102852,False
chr8,108016000,108017000,1943808,False
chr6,123045000,123046000,1706733,False
chr1,214459000,214460000,155146,False
chr5,134489000,134490000,1578781,False
chr12,6915000,6916000,391229,False
chr19,52005000,52006000,913063,False
chr12,19046000,19047000,400509,False
chr2,65019000,65020000,969513,False
chr21,17708000,17709000,1153234,False
chr14,21110000,21111000,560893,False
chr3,17373000,17374000,1218754,False
chr19,21308000,21309000,890656,False
chr1,150311000,150312000,102055,False
chr7,141279000,141280000,1851057,False
chr10,121478000,121479000,277026,False
chr2,23833000,23834000,936564,False
chr15,26985000,26986000,630002,False
chr3,83053000,83054000,1268788,False
chr5,125488000,125489000,1571739,False
chr16,1855000,1856000,692286,False
chr11,112322000,112323000,366809,False
chr6,10097000,10098000,1624488,False
chr4,91436000,91437000,1415133,False
chr1,193078000,193079000,137140,False
chr15,60212000,60213000,655228,True
chr7,158429000,158430000,1864439,False
chr7,1715000,1716000,1746862,False
chr6,149453000,149454000,1727823,False
chr7,106982000,106983000,1824019,False
chr4,148943000,148944000,1453872,False
chr4,53832000,53833000,1389518,False
chr18,47311000,47312000,848526,False
chr8,126024000,126025000,1957427,False
chr21,19645000,19646000,1154340,False
chr9,2764000,2765000,1975059,False
chr16,52442000,52443000,721075,False
chr17,14740000,14741000,763201,False
chr8,67621000,67622000,1913122,False
chr2,36769000,36770000,947178,False
chr7,35571000,35572000,1773775,False
chr19,55461000,55462000,915772,False
chr17,61583000,61584000,798205,True
chr8,53918000,53919000,1902788,False
chr12,131448000,131449000,487501,False
chr3,193714000,193715000,1349950,False
chr16,72186000,72187000,735741,False
chr19,48772000,48773000,910264,False
chr12,2696000,2697000,387594,False
chr1,40225000,40226000,34683,False
chr17,71116000,71117000,806635,False
chr15,51227000,51228000,648140,False
chr20,34052000,34053000,1122868,False
chr1,232979000,232980000,170931,False
chr8,96534000,96535000,1934230,False
chr1,152399000,152400000,103930,True
chrX,57911000,57912000,2091934,False
chr3,53114000,53115000,1246696,True
chr12,126900000,126901000,483986,False
chr10,105034000,105035000,264384,False
chr2,164194000,164195000,1036987,False
chr8,89448000,89449000,1928569,False
chr6,170038000,170039000,1744750,False
chr8,137486000,137487000,1966590,False
chr12,9175000,9176000,393048,False
chr10,44473000,44474000,217382,False
chr1,91637000,91638000,76080,False
chrX,130165000,130166000,2122385,False
chr6,125914000,125915000,1708739,False
chr2,187255000,187256000,1054839,False
chr2,42657000,42658000,952024,False
chr16,11210000,11211000,699783,False
chr12,851000,852000,385916,False
chrX,412000,413000,2059496,False
chr4,177759000,177760000,1473454,False
chr5,162380000,162381000,1600846,False
chr5,53950000,53951000,1519120,False
chr16,195000,196000,690743,False
chr16,2852000,2853000,693160,False
chr12,130994000,130995000,487086,False
chr5,161148000,161149000,1600230,False
chr19,55785000,55786000,916061,False
chr11,123486000,123487000,376181,False
chr15,50467000,50468000,647461,False
chr8,76803000,76804000,1920065,False
chr5,110531000,110532000,1560724,False
chrX,49256000,49257000,2088103,False
chr3,159321000,159322000,1323160,False
chr17,15032000,15033000,763424,False
chr1,70586000,70587000,60359,False
chr9,137055000,137056000,2058302,False
chr14,51979000,51980000,582351,True
chr1,91590000,91591000,76036,False
chr3,42571000,42572000,1237598,False
chr6,47236000,47237000,1656758,False
chr8,54375000,54376000,1903189,False
chr4,121833000,121834000,1435508,False
chr1,78074000,78075000,65583,False
chr6,15964000,15965000,1629892,False
chr7,51951000,51952000,1787093,False
chr6,10294000,10295000,1624653,False
chr6,74015000,74016000,1672772,False
chr18,23631000,23632000,831763,True
chr2,102736000,102737000,993777,False
chr4,26164000,26165000,1373256,False
chr6,174000,175000,1615855,False
chr12,117864000,117865000,476294,False
chr3,10026000,10027000,1212203,True
chr7,3599000,3600000,1748607,False
chr7,157179000,157180000,1863322,False
chr1,86487000,86488000,71883,False
chr1,49456000,49457000,42596,False
chr8,101037000,101038000,1938175,False
chr13,18817000,18818000,489283,False
chr9,34272000,34273000,1996031,False
chr8,59550000,59551000,1907141,False
chr17,70794000,70795000,806399,False
chr4,41064000,41065000,1382852,False
chr10,15840000,15841000,197329,False
chr11,103766000,103767000,360373,False
chr3,73374000,73375000,1262912,False
chr12,117491000,117492000,475982,False
chr8,101346000,101347000,1938464,False
chr4,82019000,82020000,1408006,False
chr9,137352000,137353000,2058576,False
chr16,12448000,12449000,700923,False
chr4,61892000,61893000,1394670,False
chr14,59885000,59886000,588889,False
chr4,127224000,127225000,1439302,False
chr11,85454000,85455000,347725,False
chr9,101465000,101466000,2028784,True
chr5,11494000,11495000,1491441,True
chr3,32375000,32376000,1229611,True
chr2,175438000,175439000,1046151,False
chr17,75445000,75446000,810484,False
chr20,22711000,22712000,1116654,False
chr3,2778000,2779000,1206902,False
chr3,65475000,65476000,1256728,False
chr13,69672000,69673000,526389,False
chr5,9477000,9478000,1489735,False
chr3,106453000,106454000,1281401,False
chr6,157473000,157474000,1734509,False
chr3,122051000,122052000,1292870,False
chr13,35436000,35437000,502509,False
chr7,51551000,51552000,1786823,False
chr10,22070000,22071000,202201,False
chr2,235441000,235442000,1092637,False
chr5,33043000,33044000,1506532,False
chr4,162017000,162018000,1463144,False
chr7,7773000,7774000,1752086,False
chr5,8961000,8962000,1489316,False
chrX,150405000,150406000,2132126,True
chr2,124177000,124178000,1008521,False
chr21,10461000,10462000,1150145,False
chr5,132867000,132868000,1577316,False
chr15,29740000,29741000,631872,True
chr2,67220000,67221000,971263,False
chr4,179308000,179309000,1474227,False
chr5,158032000,158033000,1597676,False
chr7,29097000,29098000,1768550,False
chr4,75929000,75930000,1403326,False
chr13,52603000,52604000,516282,False
chr11,18375000,18376000,301983,False
chr14,52727000,52728000,582961,False
chr1,119537000,119538000,97556,False
chr2,69214000,69215000,972947,False
chr12,82471000,82472000,447659,False
chr13,102890000,102891000,550732,False
chr3,142791000,142792000,1310124,False
chr18,27399000,27400000,834801,False
chr8,105457000,105458000,1941834,False
chr15,73905000,73906000,667509,False
chr2,120865000,120866000,1006180,False
chr7,6363000,6364000,1750939,False
chr7,12094000,12095000,1754835,False
chr10,116730000,116731000,272932,False
chr4,84894000,84895000,1410273,False
chr11,74095000,74096000,339018,False
chr5,5892000,5893000,1486971,False
chr5,67198000,67199000,1529663,False
chr2,70013000,70014000,973694,False
chr12,6257000,6258000,390630,False
chr14,74584000,74585000,601228,False
chr9,21847000,21848000,1988516,False
chr21,40017000,40018000,1169805,False
chr10,9062000,9063000,191723,False
chr16,47135000,47136000,716869,False
chr1,67816000,67817000,58274,False
chr1,57297000,57298000,49263,False
chr5,8002000,8003000,1488642,False
chr14,46023000,46024000,578296,False
chr3,85802000,85803000,1270172,False
chr13,97908000,97909000,546566,False
chr3,100359000,100360000,1277050,False
chr1,101227000,101228000,83872,False
chr4,52242000,52243000,1388277,False
chr2,138401000,138402000,1018521,False
chr2,99722000,99723000,991131,False
chr4,171037000,171038000,1468985,False
chr6,139237000,139238000,1719638,False
chr2,206791000,206792000,1070023,False
chr10,50702000,50703000,221789,False
chrX,70175000,70176000,2095461,False
chr13,64605000,64606000,523084,False
chr21,29807000,29808000,1161057,False
chr2,55021000,55022000,961601,False
chr13,46724000,46725000,511580,False
chr19,34109000,34110000,897745,False
chr13,86298000,86299000,538221,False
chr4,91471000,91472000,1415147,False
chrX,120780000,120781000,2118202,False
chr3,116066000,116067000,1288655,False
chr13,89226000,89227000,539974,False
chrX,83197000,83198000,2101426,False
chr2,13583000,13584000,929012,False
chr12,97619000,97620000,459158,False
chr6,113381000,113382000,1699930,False
chr6,107818000,107819000,1695135,False
chr3,56766000,56767000,1249646,False
chr11,71258000,71259000,336501,False
chr8,9359000,9360000,1871058,False
chr15,85947000,85948000,677672,False
chr3,112898000,112899000,1286179,False
chr1,78968000,78969000,66254,False
chr22,46365000,46366000,1201598,False
chr15,88338000,88339000,679333,False
chr7,83795000,83796000,1805941,False
chr3,179451000,179452000,1338199,False
chr7,47777000,47778000,1784021,False
chr2,108721000,108722000,997933,False
chr1,145788000,145789000,99462,False
chr19,15670000,15671000,885957,False
chr1,240335000,240336000,177153,False
chr2,15544000,15545000,930312,False
chr8,131227000,131228000,1961844,False
chr22,38081000,38082000,1194077,False
chr9,35287000,35288000,1996886,False
chr18,58500000,58501000,857012,False
chr2,22943000,22944000,935832,False
chr11,101861000,101862000,358840,False
chr11,9969000,9970000,295014,False
chr5,163416000,163417000,1601393,False
chr17,41110000,41111000,781130,False
chr8,18226000,18227000,1877304,False
chr3,188748000,188749000,1346101,False
chr4,123349000,123350000,1436637,False
chr11,13647000,13648000,298216,False
chr1,16046000,16047000,13087,False
chr4,69247000,69248000,1398655,False
chr14,99456000,99457000,620267,False
chr15,77428000,77429000,670619,False
chr12,49767000,49768000,421999,True
chr15,80394000,80395000,673224,False
chr3,5323000,5324000,1208859,False
chrX,23785000,23786000,2074068,False
chr16,68384000,68385000,732635,True
chr1,106078000,106079000,86462,False
chr3,169420000,169421000,1329969,False
chr8,19417000,19418000,1878295,False
chr11,113123000,113124000,367448,False
chr20,4436000,4437000,1102414,False
chr2,69554000,69555000,973262,False
chr20,36316000,36317000,1124956,False
chr5,95701000,95702000,1550522,False
chr21,35519000,35520000,1165785,False
chr6,79769000,79770000,1676412,False
chr8,46379000,46380000,1897353,False
chr2,96231000,96232000,988432,False
chr16,24613000,24614000,709930,False
chrX,24473000,24474000,2074644,False
chr20,37781000,37782000,1126293,False
chr2,175993000,175994000,1046540,False
chr11,77539000,77540000,342126,False
chr6,131684000,131685000,1713126,False
chr11,126030000,126031000,378147,False
chr1,84418000,84419000,70173,False
chr2,132821000,132822000,1014264,False
